2023-11-30-13-08-58_transfer-import-format-12-xls, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1335. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1336. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1337. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1338. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1339. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1340. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1341. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1342. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1343. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1344. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1345. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1346. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1347. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1348. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1349. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1350. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1351. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1352. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1353. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1354. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1355. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1356. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1357. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1358. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1359. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1360. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1361. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1362. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1363. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1364. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1365. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1366. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1367. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1368. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1369. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1370. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1371. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1372. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1373. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1374. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1375. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1376. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1377. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1378. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1379. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1380. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1381. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1382. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1383. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1384. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1385. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1386. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1387. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1388. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1389. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1390. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1391. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1392. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1393. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1394. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1395. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1396. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1397. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1398. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1399. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1400. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1401. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1402. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1403. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1404. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1405. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1406. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1407. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1408. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1409. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1410. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1411. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1412. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1413. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1414. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1415. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1416. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1417. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1418. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1419. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1420. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1421. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1422. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1423. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1424. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1425. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1426. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1427. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1428. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1429. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1430. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1431. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1432. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1433. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1434. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1435. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1436. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1437. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1438. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1439. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1440. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1441. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1442. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1443. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1444. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1445. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1446. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1447. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1448. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-1449. Failed -  doesnt exist...! - 30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Import Status. - 1450 (Total Records) - Success(0), Failed(1450), Updated(0), _30-11-2023 01:09pm, Added by- Bhanu Pratap, IP Address- 122.161.49.96
